RX <- WEB_DATA|EGT=39.7C | dEGT=0.0 | PEGT=39.7 | RPM=0 | FRPM=0 | RRPM=52205 | SIG=REST | RNOISE=REST_NOISE | PUMP=1000us | START=1000us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=147.5C | dEGT=0.0 | PEGT=147.5 | RPM=0 | FRPM=0 | RRPM=194373 | SIG=OK | RNOISE=CLEAN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=147.8C | dEGT=0.0 | PEGT=147.8 | RPM=0 | FRPM=0 | RRPM=195010 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=148.3C | dEGT=0.0 | PEGT=148.3 | RPM=0 | FRPM=0 | RRPM=194988 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=148.5C | dEGT=2.1 | PEGT=154.8 | RPM=0 | FRPM=0 | RRPM=194414 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=148.8C | dEGT=0.0 | PEGT=148.8 | RPM=0 | FRPM=0 | RRPM=195610 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=149.3C | dEGT=2.1 | PEGT=155.5 | RPM=0 | FRPM=0 | RRPM=195020 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=149.5C | dEGT=0.0 | PEGT=149.5 | RPM=0 | FRPM=0 | RRPM=194986 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=149.8C | dEGT=0.0 | PEGT=149.8 | RPM=0 | FRPM=0 | RRPM=195008 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=150.0C | dEGT=0.0 | PEGT=150.0 | RPM=0 | FRPM=0 | RRPM=194992 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=150.3C | dEGT=0.0 | PEGT=150.3 | RPM=0 | FRPM=0 | RRPM=195602 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=150.3C | dEGT=0.0 | PEGT=150.3 | RPM=0 | FRPM=0 | RRPM=195016 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=150.8C | dEGT=0.0 | PEGT=150.8 | RPM=0 | FRPM=0 | RRPM=196188 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=150.8C | dEGT=0.0 | PEGT=150.8 | RPM=0 | FRPM=0 | RRPM=195010 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=151.3C | dEGT=2.1 | PEGT=157.5 | RPM=0 | FRPM=0 | RRPM=195002 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=151.3C | dEGT=0.0 | PEGT=151.3 | RPM=0 | FRPM=0 | RRPM=194419 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=151.3C | dEGT=0.0 | PEGT=151.3 | RPM=0 | FRPM=0 | RRPM=195608 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=151.5C | dEGT=0.0 | PEGT=151.5 | RPM=0 | FRPM=0 | RRPM=194986 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=151.8C | dEGT=0.0 | PEGT=151.8 | RPM=0 | FRPM=0 | RRPM=194390 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=152.0C | dEGT=0.0 | PEGT=152.0 | RPM=0 | FRPM=0 | RRPM=194988 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=152.3C | dEGT=0.0 | PEGT=152.3 | RPM=0 | FRPM=0 | RRPM=194421 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=152.5C | dEGT=0.0 | PEGT=152.5 | RPM=0 | FRPM=0 | RRPM=195000 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=152.8C | dEGT=0.0 | PEGT=152.8 | RPM=0 | FRPM=0 | RRPM=195598 | SIG=OK | RNOISE=WARN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=153.0C | dEGT=0.0 | PEGT=153.0 | RPM=0 | FRPM=0 | RRPM=195580 | SIG=OK | RNOISE=CLEAN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=153.0C | dEGT=-2.1 | PEGT=146.8 | RPM=0 | FRPM=0 | RRPM=195000 | SIG=OK | RNOISE=CLEAN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=153.3C | dEGT=0.0 | PEGT=153.3 | RPM=0 | FRPM=0 | RRPM=194996 | SIG=OK | RNOISE=CLEAN | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=153.5C | dEGT=0.0 | PEGT=153.5 | RPM=0 | FRPM=0 | RRPM=177023 | SIG=OK | RNOISE=NOISY | PUMP=1085us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=153.8C | dEGT=0.0 | PEGT=153.8 | RPM=0 | FRPM=0 | RRPM=194394 | SIG=OK | RNOISE=WARN | PUMP=1087us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=154.0C | dEGT=2.1 | PEGT=160.3 | RPM=0 | FRPM=0 | RRPM=194996 | SIG=OK | RNOISE=WARN | PUMP=1090us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=154.3C | dEGT=0.0 | PEGT=154.3 | RPM=0 | FRPM=0 | RRPM=194994 | SIG=OK | RNOISE=WARN | PUMP=1090us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=154.5C | dEGT=0.0 | PEGT=154.5 | RPM=0 | FRPM=0 | RRPM=195575 | SIG=OK | RNOISE=WARN | PUMP=1090us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=154.8C | dEGT=2.1 | PEGT=161.0 | RPM=0 | FRPM=0 | RRPM=194388 | SIG=OK | RNOISE=WARN | PUMP=1091us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=154.8C | dEGT=0.0 | PEGT=154.8 | RPM=0 | FRPM=0 | RRPM=194990 | SIG=OK | RNOISE=WARN | PUMP=1093us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=155.0C | dEGT=0.0 | PEGT=155.0 | RPM=0 | FRPM=0 | RRPM=194414 | SIG=OK | RNOISE=WARN | PUMP=1095us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=155.3C | dEGT=0.0 | PEGT=155.3 | RPM=0 | FRPM=0 | RRPM=194398 | SIG=OK | RNOISE=WARN | PUMP=1095us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=155.3C | dEGT=0.0 | PEGT=155.3 | RPM=0 | FRPM=0 | RRPM=194412 | SIG=OK | RNOISE=WARN | PUMP=1095us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=155.8C | dEGT=0.0 | PEGT=155.8 | RPM=0 | FRPM=0 | RRPM=195004 | SIG=OK | RNOISE=WARN | PUMP=1095us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=156.0C | dEGT=2.1 | PEGT=162.3 | RPM=0 | FRPM=0 | RRPM=194423 | SIG=OK | RNOISE=WARN | PUMP=1095us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=156.3C | dEGT=2.1 | PEGT=162.5 | RPM=0 | FRPM=0 | RRPM=194414 | SIG=OK | RNOISE=WARN | PUMP=1096us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=156.5C | dEGT=2.1 | PEGT=162.8 | RPM=0 | FRPM=0 | RRPM=194402 | SIG=OK | RNOISE=WARN | PUMP=1099us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=156.8C | dEGT=2.1 | PEGT=163.0 | RPM=0 | FRPM=0 | RRPM=194975 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=157.0C | dEGT=2.1 | PEGT=163.3 | RPM=0 | FRPM=0 | RRPM=69599 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=157.5C | dEGT=2.1 | PEGT=163.8 | RPM=3034 | FRPM=3094 | RRPM=100798 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=158.0C | dEGT=2.1 | PEGT=164.3 | RPM=2481 | FRPM=2882 | RRPM=194425 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=158.5C | dEGT=2.1 | PEGT=164.8 | RPM=1051 | FRPM=2109 | RRPM=195006 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1220us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=158.8C | dEGT=1.9 | PEGT=164.4 | RPM=363 | FRPM=1239 | RRPM=104410 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1228us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=159.0C | dEGT=0.0 | PEGT=159.0 | RPM=120 | FRPM=652 | RRPM=191406 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1237us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=159.3C | dEGT=0.0 | PEGT=159.3 | RPM=0 | FRPM=0 | RRPM=194396 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1240us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=159.5C | dEGT=0.0 | PEGT=159.5 | RPM=0 | FRPM=0 | RRPM=194408 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1240us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=160.3C | dEGT=2.1 | PEGT=166.5 | RPM=0 | FRPM=0 | RRPM=194400 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1240us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=160.5C | dEGT=0.0 | PEGT=160.5 | RPM=0 | FRPM=0 | RRPM=194990 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1240us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=160.8C | dEGT=0.0 | PEGT=160.8 | RPM=0 | FRPM=0 | RRPM=194392 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1244us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=161.3C | dEGT=2.1 | PEGT=167.5 | RPM=0 | FRPM=0 | RRPM=182420 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1255us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=161.5C | dEGT=2.1 | PEGT=167.8 | RPM=4898 | FRPM=4898 | RRPM=1800 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1260us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=161.8C | dEGT=0.0 | PEGT=161.8 | RPM=4673 | FRPM=4891 | RRPM=43800 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1260us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=162.3C | dEGT=2.1 | PEGT=168.5 | RPM=3881 | FRPM=4603 | RRPM=194396 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1260us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=162.5C | dEGT=0.0 | PEGT=162.5 | RPM=1549 | FRPM=3285 | RRPM=194848 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1260us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=163.0C | dEGT=2.1 | PEGT=169.3 | RPM=1000 | FRPM=1972 | RRPM=32400 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1260us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=163.3C | dEGT=2.1 | PEGT=169.5 | RPM=1209 | FRPM=1671 | RRPM=181193 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1260us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=163.3C | dEGT=0.0 | PEGT=163.3 | RPM=465 | FRPM=1119 | RRPM=194996 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1260us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=163.5C | dEGT=0.0 | PEGT=163.5 | RPM=158 | FRPM=629 | RRPM=67732 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1271us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=163.8C | dEGT=-2.1 | PEGT=157.5 | RPM=52 | FRPM=323 | RRPM=195018 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1279us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=164.0C | dEGT=0.0 | PEGT=164.0 | RPM=0 | FRPM=0 | RRPM=195010 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=164.3C | dEGT=0.0 | PEGT=164.3 | RPM=0 | FRPM=0 | RRPM=194117 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=164.8C | dEGT=2.1 | PEGT=171.0 | RPM=0 | FRPM=0 | RRPM=195012 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1280us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=165.0C | dEGT=2.1 | PEGT=171.3 | RPM=0 | FRPM=0 | RRPM=179378 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1285us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=165.5C | dEGT=2.1 | PEGT=171.8 | RPM=0 | FRPM=0 | RRPM=144610 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1296us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=165.8C | dEGT=0.0 | PEGT=165.8 | RPM=0 | FRPM=0 | RRPM=117594 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=166.3C | dEGT=2.1 | PEGT=172.5 | RPM=0 | FRPM=0 | RRPM=103795 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=166.3C | dEGT=0.0 | PEGT=166.3 | RPM=5845 | FRPM=5852 | RRPM=91797 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=166.5C | dEGT=0.0 | PEGT=166.5 | RPM=4007 | FRPM=5370 | RRPM=141001 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.0C | dEGT=2.1 | PEGT=173.3 | RPM=3190 | FRPM=4312 | RRPM=34797 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.0C | dEGT=0.0 | PEGT=167.0 | RPM=3784 | FRPM=3818 | RRPM=79790 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1300us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.0C | dEGT=0.0 | PEGT=167.0 | RPM=1989 | FRPM=3187 | RRPM=166193 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1303us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.3C | dEGT=2.1 | PEGT=173.5 | RPM=2708 | FRPM=2701 | RRPM=119870 | SIG=OK | RNOISE=NOISY | PUMP=1100us | START=1315us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.3C | dEGT=0.0 | PEGT=167.3 | RPM=2708 | FRPM=2952 | RRPM=193802 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.5C | dEGT=2.1 | PEGT=173.8 | RPM=1050 | FRPM=2159 | RRPM=194388 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.8C | dEGT=0.0 | PEGT=167.8 | RPM=357 | FRPM=1258 | RRPM=194408 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=167.8C | dEGT=0.0 | PEGT=167.8 | RPM=118 | FRPM=658 | RRPM=194386 | SIG=OK | RNOISE=WARN | PUMP=1100us | START=1320us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=13/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
