RX <- WEB_DATA|EGT=378.0C | dEGT=10.4 | PEGT=409.3 | RPM=4571 | FRPM=3466 | RRPM=2023 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1326us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=139.3C | dEGT=-4.2 | PEGT=126.7 | RPM=5152 | FRPM=5152 | RRPM=6599 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=138.3C | dEGT=-2.1 | PEGT=132.0 | RPM=5152 | FRPM=5152 | RRPM=5999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=137.0C | dEGT=-4.2 | PEGT=124.5 | RPM=5152 | FRPM=5152 | RRPM=4800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=135.8C | dEGT=-2.1 | PEGT=129.5 | RPM=5259 | FRPM=5177 | RRPM=4199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=134.5C | dEGT=-2.1 | PEGT=128.3 | RPM=5242 | FRPM=5222 | RRPM=8399 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=133.5C | dEGT=-2.1 | PEGT=127.2 | RPM=5204 | FRPM=5218 | RRPM=6600 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=132.3C | dEGT=-2.1 | PEGT=126.0 | RPM=5189 | FRPM=5204 | RRPM=5399 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=131.0C | dEGT=-4.2 | PEGT=118.5 | RPM=5184 | FRPM=5193 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=130.3C | dEGT=-2.1 | PEGT=124.0 | RPM=5227 | FRPM=5198 | RRPM=10799 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=128.8C | dEGT=-2.1 | PEGT=122.5 | RPM=5211 | FRPM=5210 | RRPM=11399 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=127.7C | dEGT=-2.1 | PEGT=121.5 | RPM=5344 | FRPM=5240 | RRPM=11400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=126.7C | dEGT=0.0 | PEGT=126.7 | RPM=5577 | FRPM=5423 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=125.5C | dEGT=-4.2 | PEGT=113.0 | RPM=5411 | FRPM=5444 | RRPM=11999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=124.7C | dEGT=0.0 | PEGT=124.7 | RPM=5325 | FRPM=5391 | RRPM=9600 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=123.5C | dEGT=-2.1 | PEGT=117.2 | RPM=5327 | FRPM=5346 | RRPM=12000 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=122.5C | dEGT=-2.1 | PEGT=116.2 | RPM=5403 | FRPM=5381 | RRPM=7200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=121.5C | dEGT=-2.1 | PEGT=115.2 | RPM=5955 | FRPM=5543 | RRPM=11399 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=120.7C | dEGT=0.0 | PEGT=120.7 | RPM=6167 | FRPM=5886 | RRPM=9600 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=119.7C | dEGT=0.0 | PEGT=119.7 | RPM=5910 | FRPM=5945 | RRPM=13799 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=118.7C | dEGT=-2.1 | PEGT=112.5 | RPM=6270 | FRPM=6080 | RRPM=9600 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=117.7C | dEGT=-2.1 | PEGT=111.5 | RPM=6241 | FRPM=6182 | RRPM=11399 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=116.7C | dEGT=-2.1 | PEGT=110.5 | RPM=6297 | FRPM=6177 | RRPM=12599 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=116.0C | dEGT=-2.1 | PEGT=109.7 | RPM=6737 | FRPM=6413 | RRPM=12601 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=115.0C | dEGT=-2.1 | PEGT=108.7 | RPM=6386 | FRPM=6498 | RRPM=6600 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=114.0C | dEGT=-2.1 | PEGT=107.7 | RPM=6127 | FRPM=6329 | RRPM=10200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=113.2C | dEGT=-2.1 | PEGT=107.0 | RPM=6438 | FRPM=6268 | RRPM=16199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=112.2C | dEGT=-2.1 | PEGT=106.0 | RPM=6846 | FRPM=6542 | RRPM=13199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=111.0C | dEGT=-4.2 | PEGT=98.5 | RPM=6870 | FRPM=6708 | RRPM=12599 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=110.5C | dEGT=-2.1 | PEGT=104.2 | RPM=6777 | FRPM=6791 | RRPM=11398 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=109.5C | dEGT=-2.1 | PEGT=103.2 | RPM=6360 | FRPM=6637 | RRPM=8399 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=108.7C | dEGT=-2.1 | PEGT=102.5 | RPM=6119 | FRPM=6375 | RRPM=9599 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=108.2C | dEGT=0.0 | PEGT=108.2 | RPM=6154 | FRPM=6245 | RRPM=9599 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=107.2C | dEGT=-2.1 | PEGT=101.0 | RPM=6178 | FRPM=6204 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=106.2C | dEGT=-2.1 | PEGT=100.0 | RPM=6192 | FRPM=6192 | RRPM=9598 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=105.5C | dEGT=-2.1 | PEGT=99.2 | RPM=6485 | FRPM=6243 | RRPM=16198 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=104.7C | dEGT=-2.1 | PEGT=98.5 | RPM=7051 | FRPM=6620 | RRPM=16798 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=104.0C | dEGT=0.0 | PEGT=104.0 | RPM=7302 | FRPM=6952 | RRPM=10799 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=103.0C | dEGT=-2.1 | PEGT=96.7 | RPM=7181 | FRPM=7063 | RRPM=10800 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=102.5C | dEGT=0.0 | PEGT=102.5 | RPM=7145 | FRPM=7151 | RRPM=12599 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=101.7C | dEGT=0.0 | PEGT=101.7 | RPM=7156 | FRPM=7144 | RRPM=19800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=100.7C | dEGT=-2.1 | PEGT=94.5 | RPM=7382 | FRPM=7265 | RRPM=16798 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=100.2C | dEGT=-2.1 | PEGT=94.0 | RPM=7286 | FRPM=7311 | RRPM=18601 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=99.5C | dEGT=-2.1 | PEGT=93.2 | RPM=7333 | FRPM=7304 | RRPM=14999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=99.0C | dEGT=-2.1 | PEGT=92.7 | RPM=7353 | FRPM=7325 | RRPM=16798 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=98.2C | dEGT=-2.1 | PEGT=92.0 | RPM=7436 | FRPM=7400 | RRPM=15599 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=97.2C | dEGT=-2.1 | PEGT=91.0 | RPM=7924 | FRPM=7659 | RRPM=17998 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=97.0C | dEGT=0.0 | PEGT=97.0 | RPM=7806 | FRPM=7747 | RRPM=17999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=96.2C | dEGT=-2.1 | PEGT=90.0 | RPM=8108 | FRPM=7915 | RRPM=13199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=95.7C | dEGT=-2.1 | PEGT=89.5 | RPM=7728 | FRPM=7877 | RRPM=17400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=95.0C | dEGT=-2.1 | PEGT=88.7 | RPM=7732 | FRPM=7757 | RRPM=17997 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=94.5C | dEGT=-2.1 | PEGT=88.2 | RPM=7647 | FRPM=7714 | RRPM=18599 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=93.7C | dEGT=0.0 | PEGT=93.7 | RPM=7566 | FRPM=7648 | RRPM=22197 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=93.2C | dEGT=0.0 | PEGT=93.2 | RPM=7620 | FRPM=7623 | RRPM=19198 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=92.5C | dEGT=-2.1 | PEGT=86.2 | RPM=7578 | FRPM=7627 | RRPM=18599 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=92.0C | dEGT=0.0 | PEGT=92.0 | RPM=7542 | FRPM=7581 | RRPM=16200 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=91.2C | dEGT=-2.1 | PEGT=85.0 | RPM=7698 | FRPM=7659 | RRPM=20997 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=90.7C | dEGT=0.0 | PEGT=90.7 | RPM=8014 | FRPM=7766 | RRPM=21000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=90.0C | dEGT=-2.1 | PEGT=83.7 | RPM=7968 | FRPM=7883 | RRPM=19800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=89.5C | dEGT=0.0 | PEGT=89.5 | RPM=7703 | FRPM=7826 | RRPM=20997 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=88.7C | dEGT=-2.1 | PEGT=82.5 | RPM=7507 | FRPM=7679 | RRPM=17999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=88.0C | dEGT=-2.1 | PEGT=81.7 | RPM=7524 | FRPM=7609 | RRPM=16197 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=87.7C | dEGT=-2.1 | PEGT=81.5 | RPM=7520 | FRPM=7567 | RRPM=14999 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=87.2C | dEGT=-2.1 | PEGT=81.0 | RPM=7648 | FRPM=7599 | RRPM=16799 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=86.5C | dEGT=-2.1 | PEGT=80.2 | RPM=7458 | FRPM=7546 | RRPM=11400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=86.0C | dEGT=-2.1 | PEGT=79.7 | RPM=7446 | FRPM=7494 | RRPM=13199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=85.2C | dEGT=-4.2 | PEGT=72.7 | RPM=7171 | FRPM=7385 | RRPM=10799 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=85.0C | dEGT=-2.1 | PEGT=78.7 | RPM=7602 | FRPM=7413 | RRPM=10200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=84.5C | dEGT=0.0 | PEGT=84.5 | RPM=7353 | FRPM=7441 | RRPM=13198 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=84.0C | dEGT=0.0 | PEGT=84.0 | RPM=7075 | FRPM=7286 | RRPM=8998 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=83.5C | dEGT=0.0 | PEGT=83.5 | RPM=7177 | FRPM=7188 | RRPM=13799 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=82.7C | dEGT=-2.1 | PEGT=76.5 | RPM=7279 | FRPM=7177 | RRPM=6599 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=82.2C | dEGT=-2.1 | PEGT=76.0 | RPM=7153 | FRPM=7204 | RRPM=13198 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=82.0C | dEGT=0.0 | PEGT=82.0 | RPM=6961 | FRPM=7113 | RRPM=8400 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=81.5C | dEGT=0.0 | PEGT=81.5 | RPM=7094 | FRPM=7073 | RRPM=5399 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=81.0C | dEGT=0.0 | PEGT=81.0 | RPM=7192 | FRPM=7124 | RRPM=8999 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=80.5C | dEGT=0.0 | PEGT=80.5 | RPM=7229 | FRPM=7177 | RRPM=8400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=80.0C | dEGT=0.0 | PEGT=80.0 | RPM=7241 | FRPM=7211 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1380us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=16/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
