RX <- WEB_DATA|EGT=47.5C | dEGT=2.1 | PEGT=53.7 | RPM=1950 | FRPM=2320 | RRPM=141607 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.7C | dEGT=0.0 | PEGT=70.7 | RPM=1017 | FRPM=1159 | RRPM=98399 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.2C | dEGT=0.0 | PEGT=70.2 | RPM=973 | FRPM=1173 | RRPM=133795 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.7C | dEGT=-2.1 | PEGT=63.5 | RPM=1352 | FRPM=1229 | RRPM=64197 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.5C | dEGT=0.0 | PEGT=69.5 | RPM=784 | FRPM=1122 | RRPM=128392 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.0C | dEGT=0.0 | PEGT=69.0 | RPM=283 | FRPM=731 | RRPM=127196 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.5C | dEGT=0.0 | PEGT=68.5 | RPM=95 | FRPM=405 | RRPM=59994 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.2C | dEGT=0.0 | PEGT=68.2 | RPM=1816 | FRPM=872 | RRPM=31797 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.7C | dEGT=0.0 | PEGT=67.7 | RPM=2319 | FRPM=1648 | RRPM=22199 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.2C | dEGT=-2.1 | PEGT=61.0 | RPM=4296 | FRPM=2754 | RRPM=77402 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.0C | dEGT=-2.1 | PEGT=60.7 | RPM=3607 | FRPM=3392 | RRPM=130210 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.5C | dEGT=-2.1 | PEGT=60.2 | RPM=3964 | FRPM=3444 | RRPM=41399 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.0C | dEGT=-2.1 | PEGT=59.7 | RPM=2541 | FRPM=3178 | RRPM=33599 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.7C | dEGT=0.0 | PEGT=65.7 | RPM=4322 | FRPM=3465 | RRPM=98999 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.2C | dEGT=-2.1 | PEGT=59.0 | RPM=2754 | FRPM=3316 | RRPM=16200 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.0C | dEGT=0.0 | PEGT=65.0 | RPM=1929 | FRPM=2841 | RRPM=135004 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.7C | dEGT=0.0 | PEGT=64.7 | RPM=1423 | FRPM=2089 | RRPM=148203 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.2C | dEGT=0.0 | PEGT=64.2 | RPM=1947 | FRPM=1874 | RRPM=134407 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.0C | dEGT=0.0 | PEGT=64.0 | RPM=942 | FRPM=1552 | RRPM=148199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=63.5C | dEGT=0.0 | PEGT=63.5 | RPM=2901 | FRPM=1758 | RRPM=99004 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=63.2C | dEGT=0.0 | PEGT=63.2 | RPM=4222 | FRPM=3039 | RRPM=98391 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=62.7C | dEGT=-2.1 | PEGT=56.5 | RPM=2684 | FRPM=3136 | RRPM=82195 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=62.5C | dEGT=0.0 | PEGT=62.5 | RPM=2854 | FRPM=2706 | RRPM=94807 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=62.2C | dEGT=0.0 | PEGT=62.2 | RPM=4710 | FRPM=3513 | RRPM=6000 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=62.0C | dEGT=0.0 | PEGT=62.0 | RPM=4518 | FRPM=4324 | RRPM=108591 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=61.5C | dEGT=0.0 | PEGT=61.5 | RPM=2533 | FRPM=3623 | RRPM=153597 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=61.2C | dEGT=0.0 | PEGT=61.2 | RPM=986 | FRPM=2404 | RRPM=155403 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=61.0C | dEGT=0.0 | PEGT=61.0 | RPM=813 | FRPM=1420 | RRPM=107402 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=60.7C | dEGT=2.1 | PEGT=67.0 | RPM=3147 | FRPM=1850 | RRPM=7199 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=60.2C | dEGT=0.0 | PEGT=60.2 | RPM=4957 | FRPM=3305 | RRPM=7199 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=60.0C | dEGT=0.0 | PEGT=60.0 | RPM=5571 | FRPM=4487 | RRPM=39598 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=59.5C | dEGT=-2.1 | PEGT=53.2 | RPM=4401 | FRPM=4777 | RRPM=32997 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=59.5C | dEGT=0.0 | PEGT=59.5 | RPM=2557 | FRPM=4000 | RRPM=149391 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=59.0C | dEGT=-2.1 | PEGT=52.7 | RPM=925 | FRPM=2538 | RRPM=156591 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=58.7C | dEGT=-2.1 | PEGT=52.5 | RPM=310 | FRPM=1388 | RRPM=157200 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=58.5C | dEGT=0.0 | PEGT=58.5 | RPM=102 | FRPM=702 | RRPM=157197 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=58.0C | dEGT=-2.1 | PEGT=51.7 | RPM=0 | FRPM=0 | RRPM=159010 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=57.7C | dEGT=-2.1 | PEGT=51.5 | RPM=0 | FRPM=0 | RRPM=157809 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=57.5C | dEGT=0.0 | PEGT=57.5 | RPM=0 | FRPM=0 | RRPM=158992 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=57.2C | dEGT=-2.1 | PEGT=51.0 | RPM=0 | FRPM=0 | RRPM=157794 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=57.0C | dEGT=-2.1 | PEGT=50.7 | RPM=5972 | FRPM=7103 | RRPM=159003 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=56.7C | dEGT=-2.1 | PEGT=50.5 | RPM=2356 | FRPM=5049 | RRPM=159002 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=56.5C | dEGT=0.0 | PEGT=56.5 | RPM=803 | FRPM=2914 | RRPM=160194 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=56.2C | dEGT=0.0 | PEGT=56.2 | RPM=266 | FRPM=1518 | RRPM=159608 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=56.0C | dEGT=-2.1 | PEGT=49.7 | RPM=87 | FRPM=748 | RRPM=160198 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=55.7C | dEGT=0.0 | PEGT=55.7 | RPM=0 | FRPM=0 | RRPM=160777 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=55.7C | dEGT=2.1 | PEGT=62.0 | RPM=0 | FRPM=0 | RRPM=161995 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=55.2C | dEGT=0.0 | PEGT=55.2 | RPM=0 | FRPM=0 | RRPM=160810 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=55.0C | dEGT=-2.1 | PEGT=48.7 | RPM=0 | FRPM=0 | RRPM=161994 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=54.7C | dEGT=0.0 | PEGT=54.7 | RPM=0 | FRPM=0 | RRPM=161403 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=54.5C | dEGT=0.0 | PEGT=54.5 | RPM=0 | FRPM=0 | RRPM=163182 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=54.2C | dEGT=-2.1 | PEGT=48.0 | RPM=0 | FRPM=0 | RRPM=161394 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=54.0C | dEGT=0.0 | PEGT=54.0 | RPM=0 | FRPM=0 | RRPM=163203 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=53.7C | dEGT=0.0 | PEGT=53.7 | RPM=0 | FRPM=0 | RRPM=162602 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=53.7C | dEGT=0.0 | PEGT=53.7 | RPM=0 | FRPM=0 | RRPM=163797 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=53.2C | dEGT=-2.1 | PEGT=47.0 | RPM=0 | FRPM=0 | RRPM=163800 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=53.0C | dEGT=-2.1 | PEGT=46.7 | RPM=0 | FRPM=0 | RRPM=164403 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=53.0C | dEGT=0.0 | PEGT=53.0 | RPM=0 | FRPM=0 | RRPM=163807 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=52.7C | dEGT=0.0 | PEGT=52.7 | RPM=0 | FRPM=0 | RRPM=164398 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=52.5C | dEGT=0.0 | PEGT=52.5 | RPM=0 | FRPM=0 | RRPM=164985 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=52.2C | dEGT=0.0 | PEGT=52.2 | RPM=5955 | FRPM=5955 | RRPM=127796 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=52.0C | dEGT=-2.1 | PEGT=45.7 | RPM=5430 | FRPM=5861 | RRPM=164995 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=52.0C | dEGT=2.1 | PEGT=58.2 | RPM=2309 | FRPM=4424 | RRPM=166208 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=51.7C | dEGT=0.0 | PEGT=51.7 | RPM=798 | FRPM=2630 | RRPM=165598 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=51.5C | dEGT=-2.1 | PEGT=45.2 | RPM=265 | FRPM=1391 | RRPM=167405 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=51.2C | dEGT=-2.1 | PEGT=45.0 | RPM=87 | FRPM=691 | RRPM=166202 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=51.2C | dEGT=0.0 | PEGT=51.2 | RPM=0 | FRPM=0 | RRPM=167392 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=51.0C | dEGT=0.0 | PEGT=51.0 | RPM=0 | FRPM=0 | RRPM=167390 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=50.7C | dEGT=0.0 | PEGT=50.7 | RPM=0 | FRPM=0 | RRPM=168007 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=50.7C | dEGT=2.1 | PEGT=57.0 | RPM=0 | FRPM=0 | RRPM=167385 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=50.5C | dEGT=2.1 | PEGT=56.7 | RPM=0 | FRPM=0 | RRPM=168600 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=50.2C | dEGT=0.0 | PEGT=50.2 | RPM=0 | FRPM=0 | RRPM=169188 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=50.2C | dEGT=0.0 | PEGT=50.2 | RPM=0 | FRPM=0 | RRPM=169810 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=50.0C | dEGT=0.0 | PEGT=50.0 | RPM=0 | FRPM=0 | RRPM=168595 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=49.7C | dEGT=0.0 | PEGT=49.7 | RPM=0 | FRPM=0 | RRPM=169802 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=49.5C | dEGT=0.0 | PEGT=49.5 | RPM=0 | FRPM=0 | RRPM=169786 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=49.2C | dEGT=-2.1 | PEGT=43.0 | RPM=0 | FRPM=0 | RRPM=170373 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=49.2C | dEGT=2.1 | PEGT=55.5 | RPM=0 | FRPM=0 | RRPM=170400 | SIG=OK | RNOISE=WARN | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=49.0C | dEGT=-2.1 | PEGT=42.7 | RPM=0 | FRPM=0 | RRPM=148204 | SIG=OK | RNOISE=NOISY | PUMP=1000us | START=1340us | IGN=0 | V1=0 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
